category,danger,latitude,longitude,name_en,states_name_en,unique_number,score
Cultural,0,2734.113218206409,958.1414051756427,FertÃ¶ / Neusiedlersee Cultural Landscape,Hungary,913,1.0
Cultural,0,2930.9544601482567,676.3193813724238,Naumburg Cathedral,Germany,2288,1.0
Cultural,0,2920.1812621751433,590.5475994413395,Wartburg Castle,Germany,1048,1.0
Cultural,0,2821.4985764852117,392.47608966461394,VÃ¶lklingen Ironworks,Germany,813,1.0
Cultural,0,3005.068142493403,770.6282344509572,Berlin Modernism Housing Estates,Germany,1416,1.0
Cultural,0,2955.276518803661,843.7631136458971,Muskauer Park / Park Mu?akowski,Germany,1307,1.0
Cultural,0,877.4527776063285,4381.503943317191,Group of Monuments at Hampi,India,1932,1.0
Cultural,0,659.4904650138411,4408.0983523359855,Mountain Railways of India,India,1540,1.0
Cultural,0,2858.581933064517,623.8873769838917,Town of Bamberg,Germany,742,1.0
Cultural,0,2920.795600128154,649.0815407496997,Classical Weimar,Germany,997,1.0
Cultural,0,722.8819425093202,4594.644243105859,Group of Monuments at Mahabalipuram,India,277,1.0
Cultural,0,617.8235738430764,4533.958272318986,Great Living Chola Temples,India,280,1.0
Cultural,0,2200.157933302361,1303.4789839226228,"Monasteries of Daphni, Hosios Loukas and Nea Moni of Chios",Greece,632,1.0
Cultural,0,1440.2249110290893,4895.574218518719,"Archaeological Site of Nalanda Mahavihara at Nalanda, Bihar",India,2089,1.0
Cultural,0,2175.5705954399123,1359.4099779677038,"Acropolis, Athens",Greece,467,1.0
Cultural,0,2318.839838027965,1278.7461147802105,Archaeological Site of Aigai (modern name Vergina),Greece,923,1.0
Cultural,0,2144.8663601566464,1254.6022462511928,Temple of Apollo Epicurius at Bassae,Greece,452,1.0
Cultural,0,1641.8423929385388,4425.573756071497,Red Fort Complex,India,1460,1.0
Cultural,0,2158.1410285170873,1324.4874366017386,Sanctuary of Asklepios at Epidaurus,Greece,571,1.0
Cultural,0,2204.8269663748824,1288.9355962088173,Archaeological Site of Delphi,Greece,453,1.0
Cultural,0,1556.965252771016,4471.489829831464,Taj Mahal,India,282,1.0
Cultural,0,1541.7068773902279,4342.287974352144,"Jaipur City, Rajasthan",India,2309,1.0
Cultural,0,834.6085217648853,-5194.817342710449,Antigua Guatemala,Guatemala,69,1.0
Cultural,0,3681.471876242223,-1205.345637561591,Ãingvellir National Park,Iceland,1333,1.0
Cultural,0,1121.4852428350632,-4139.286035425636,"National History Park Â Citadel, Sans Souci, Ramiers",Haiti,199,1.0
Cultural,0,2400.816920481897,713.7541518750912,Vatican City,Holy See,320,1.0
Cultural,0,850.8423257692724,-5106.963622946806,Maya Site of Copan,Honduras,141,1.0
Cultural,0,2724.923675326936,1018.9733530036418,Millenary Benedictine Abbey of Pannonhalma and its Natural Environment,Hungary,893,1.0
Cultural,0,2749.878852093859,1118.939018393502,Old Village of HollÃ³k? and its Surroundings,Hungary,464,1.0
Cultural,0,2720.5422670675707,1092.6689034867536,"Budapest, including the Banks of the Danube, the Buda Castle Quarter and AndrÃ¡ssy Avenue",Hungary,462,1.0
Cultural,0,2726.9685616977577,1212.1942020867898,HortobÃ¡gy National Park - the <i>Puszta</i>,Hungary,552,1.0
Cultural,0,2639.870955428741,1044.3748638929717,Early Christian Necropolis of PÃ©cs (Sopianae),Hungary,1004,1.0
Cultural,0,874.9403576746797,-5101.630531789729,Archaeological Park and Ruins of Quirigua,Guatemala,167,1.0
Cultural,0,2852.9161442234154,569.4564500447786,WÃ¼rzburg Residence with the Court Gardens and Residence Square,Germany,1735,1.0
Cultural,0,2328.4047954598786,1315.7975765179356,Paleochristian and Byzantine Monuments of Thessalonika,Greece,528,1.0
Cultural,0,1367.013637205544,4131.121195861,"Rani-ki-Vav (the QueenÂs Stepwell) at Patan, Gujarat",India,2008,1.0
Cultural,0,2732.9354713728803,519.1745652372439,Monastic Island of Reichenau,Germany,1138,1.0
Cultural,0,2940.180672194837,538.1824400677906,Bergpark WilhelmshÃ¶he,Germany,1875,1.0
Cultural,0,1414.9353178938318,4869.791181399173,Mahabodhi Temple Complex at Bodh Gaya,India,1231,1.0
Cultural,0,1542.6729478941586,4344.4524815794675,"The Jantar Mantar, Jaipur",India,1677,1.0
Cultural,0,366.756650860327,-93.15338818977648,Asante Traditional Buildings,Ghana,39,1.0
Cultural,0,1557.490272906302,4470.980661146538,Agra Fort,India,281,1.0
Cultural,0,308.88326622841225,-28.28176972545257,"Forts and Castles, Volta, Greater Accra, Central and Western Regions",Ghana,38,1.0
Cultural,0,1423.927317530615,4579.205895316058,Khajuraho Group of Monuments,India,267,1.0
Cultural,0,2088.2718809848043,1617.3326590237948,Medieval City of Rhodes,Greece,574,1.0
Cultural,0,1319.3149007609034,4158.989226397029,Historic City of Ahmadabad,India,2144,1.0
Cultural,0,2142.862153789279,1447.6735533498118,Delos,Greece,620,1.0
Cultural,0,2270.284609257711,1141.761646246948,Old Town of Corfu,Greece,1477,1.0
Cultural,0,2137.1325758379708,1521.2029460723354,The Historic Centre (ChorÃ¡) with the Monastery of Saint-John the Theologian and the Cave of the Apocalypse on the Island of PÃ¡tmos,Greece,1098,1.0
Cultural,0,2124.55958998162,1281.5157927618734,Archaeological Site of Mystras,Greece,595,1.0
Cultural,0,2159.525485345069,1543.7390950282165,Pythagoreion and Heraion of Samos,Greece,703,1.0
Cultural,0,2157.1860986675492,1241.4085563077695,Archaeological Site of Olympia,Greece,603,1.0
Cultural,0,2349.970481233489,1391.4439209707868,Archaeological Site of Philippi,Greece,2109,1.0
Cultural,0,2161.9607467693204,1303.4789839226228,Archaeological Sites of Mycenae and Tiryns,Greece,1097,1.0
Cultural,0,1345.2728173306455,4454.157856528756,Buddhist Monuments at Sanchi,India,613,1.0
Cultural,0,1552.3970602704385,4449.829160386543,Fatehpur Sikri,India,285,1.0
Cultural,0,1313.664900407828,4445.197560365651,Rock Shelters of Bhimbetka,India,1079,1.0
Cultural,0,2807.5407516380296,504.95114259556533,Maulbronn Monastery Complex,Germany,642,1.0
Cultural,0,2966.6767871239585,539.1676091629829,Carolingian Westwork and Civitas Corvey,Germany,1990,1.0
Cultural,0,1715.1170740875918,3030.389821265188,Persepolis,Iran (Islamic Republic of),123,1.0
Cultural,0,2588.8556848726207,41.421665463631896,Routes of Santiago de Compostela in France,France,1019,1.0
Cultural,0,2498.748522100728,81.15310548892363,Canal du Midi,France,910,1.0
Cultural,0,2715.7563506048427,40.266327926204,The Loire Valley between Sully-sur-Loire and Chalonnes,France,2250,1.0
Cultural,0,2697.612623303065,137.41437784644384,Bourges Cathedral,France,1952,1.0
Cultural,0,1752.9007122261535,3513.822833584138,Shahr-i Sokhta,Iran (Islamic Republic of),2000,1.0
Cultural,0,2097.248347162804,2706.3661453004433,Takht-e Soleyman,Iran (Islamic Republic of),1254,1.0
Cultural,0,1871.1340546595104,2960.918561277165,"Meidan Emam, Esfahan",Iran (Islamic Republic of),125,1.0
Cultural,0,2233.325823443349,2605.430080389653,Armenian Monastic Ensembles of Iran,Iran (Islamic Republic of),1542,1.0
Cultural,0,2622.2685460467314,276.9294099939662,Historic Site of Lyon,France,1023,1.0
Cultural,0,2572.278105618197,-8.896761331569346,Jurisdiction of Saint-Emilion,France,1088,1.0
Cultural,0,1728.4226819798932,3046.2256107807866,The Persian Garden,Iran (Islamic Republic of),1768,1.0
Cultural,0,-964.9411410916248,-8672.998381527832,Taputapu?tea,France,2155,1.0
Cultural,0,2696.227975428037,278.71213633998065,"The Climats, terroirs of Burgundy",France,2016,1.0
Cultural,0,-423.9887683968092,6349.327301617934,Sangiran Early Man Site,Indonesia,701,1.0
Cultural,0,2516.908101041941,122.75620760677887,Episcopal City of Albi,France,1663,1.0
Cultural,0,2891.2882736789165,203.17720035047697,Nord-Pas de Calais Mining Basin,France,1776,1.0
Cultural,0,-43.92440880275185,5771.855552079368,Ombilin Coal Mining Heritage of Sawahlunto,Indonesia,2311,1.0
Cultural,0,2543.2164131369423,253.0245285268586,"Decorated Cave of Pont dÂArc, known as Grotte Chauvet-Pont dÂArc, ArdÃ¨che",France,1974,1.0
Cultural,0,2835.7274103694904,6.1592962976563514,"Le Havre, the City Rebuilt by Auguste Perret",France,1358,1.0
Cultural,0,-435.8936854640375,6314.201740105716,Borobudur Temple Compounds,Indonesia,700,1.0
Cultural,0,2811.9336190532977,226.09551215570988,"Champagne Hillsides, Houses and Cellars",France,2026,1.0
Cultural,0,1729.9790263354905,3046.2613251481066,Pasargadae,Iran (Islamic Republic of),1284,1.0
Cultural,0,2783.6836166519397,443.97862924978784,"Strasbourg, Grande-Ãle and <em>Neustadt</em>",France,2156,1.0
Cultural,0,1970.3063644871359,2717.920794165095,Bisotun,Iran (Islamic Republic of),1399,1.0
Cultural,0,2667.9619302084147,49.624447594075725,Abbey Church of Saint-Savin sur Gartempe,France,2118,1.0
Cultural,0,2789.938405854336,354.27890330346037,"Place Stanislas, Place de la CarriÃ¨re and Place d'Alliance in Nancy",France,2186,1.0
Cultural,0,2729.5388503667145,251.47747881866474,Cistercian Abbey of Fontenay,France,1565,1.0
Cultural,0,2773.2271366387013,154.58719625062275,Palace and Park of Fontainebleau,France,178,1.0
Cultural,0,1834.5312825367132,2798.087139002393,Shushtar Historical Hydraulic System,Iran (Islamic Republic of),1599,1.0
Cultural,0,1964.6722795035928,3360.6521163486786,The Persian Qanat,Iran (Islamic Republic of),2096,1.0
Cultural,0,2518.308664670384,275.3698825312311,"Historic Centre of Avignon: Papal Palace, Episcopal Ensemble and Avignon Bridge",France,254,1.0
Cultural,0,2475.7824640035533,135.15437768000373,Historic Fortified City of Carcassonne,France,393,1.0
Cultural,0,2581.6045854107065,67.03606203030631,Prehistoric Sites and Decorated Caves of the VÃ©zÃ¨re Valley,France,91,1.0
Cultural,0,2719.623752123661,214.76368018910495,"VÃ©zelay, Church and Hill",France,1572,1.0
Cultural,0,2796.3205191359825,121.43522155365135,Palace and Park of Versailles,France,1571,1.0
Cultural,0,2786.6123222552865,-86.54871270128163,Mont-Saint-Michel and its Bay,France,2317,1.0
Cultural,0,2087.5877693774178,2795.8432452926386,Soltaniyeh,Iran (Islamic Republic of),1365,1.0
Cultural,0,2775.8372779600554,85.21155651866837,Chartres Cathedral,France,1719,1.0
Cultural,0,2706.4298072770434,345.3184800239389,Fortifications of Vauban,France,1514,1.0
Cultural,0,2528.790608967768,275.50198115946216,"Roman Theatre and its Surroundings and the ""Triumphal Arch"" of Orange",France,1568,1.0
Cultural,0,2858.772918805242,131.87578586504304,Amiens Cathedral,France,1951,1.0
Cultural,0,2799.376293852361,131.44606751869495,"Paris, Banks of the Seine",France,710,1.0
Cultural,0,2758.7917835549133,1223.2648926043078,Tokaj Wine Region Historic Cultural Landscape,Hungary,1240,1.0
Cultural,0,2966.9662581331813,638.8479415708679,"Collegiate Church, Castle and Old Town of Quedlinburg",Germany,629,1.0
Cultural,0,2458.9280189374513,2464.3711179911943,Upper Svaneti,Georgia,839,1.0
Cultural,0,3002.298846485514,746.754992796187,Palaces and Parks of Potsdam and Berlin,Germany,624,1.0
Cultural,0,762.9601494837756,-937.1982060868562,Kunta Kinteh Island and Related Sites,Gambia (the),897,1.0
Cultural,0,2423.309079010235,2450.444996806766,Gelati Monastery,Georgia,2243,1.0
Cultural,0,2825.636859844496,483.75144955328074,Speyer Cathedral,Germany,186,1.0
Cultural,0,2397.4782954096704,2562.0604220610003,Historical Monuments of Mtskheta,Georgia,2251,1.0
Cultural,0,2822.0081267600285,231.0611463935461,"Cathedral of Notre-Dame, Former Abbey of Saint-RÃ©mi and Palace of Tau, Reims",France,711,1.0
Cultural,0,2912.0595854291637,395.9011040526839,Castles of Augustusburg and Falkenlust at BrÃ¼hl,Germany,322,1.0
Cultural,0,2569.0790913900114,-32.7859182756572,"Bordeaux, Port of the Moon",France,1433,1.0
Cultural,0,-473.21539229704223,6612.092110754066,Cultural Landscape of Bali Province: the <em>Subak</em> System as a Manifestation of the <em>Tri Hita Karana</em> Philosophy,Indonesia,1836,1.0
Cultural,0,2918.7106703099885,398.6194704552288,Cologne Cathedral,Germany,1628,1.0
Cultural,0,2782.267137533644,189.01241042230112,"Provins, Town of Medieval Fairs",France,1025,1.0
Mixed,0,1030.748845270511,-5568.413677061076,TehuacÃ¡n-CuicatlÃ¡n Valley: originary habitat of Mesoamerica,Mexico,2287,1.0
Mixed,0,1808.3821253860785,2730.589527640303,The Ahwar of Southern Iraq: Refuge of Biodiversity and the Relict Landscape of the Mesopotamian Cities,Iraq,2042,1.0
Mixed,0,821.2393153682483,-195.76077098896297,Cliff of Bandiagara (Land of the Dogons),Mali,602,1.0
Mixed,0,-1451.4930808070997,7505.7471162137845,Ulu<U>r</U>u-Kata Tju<U>t</U>a National Park,Australia,519,1.0
Mixed,0,-1948.0565034447989,8193.296470370773,Willandra Lakes Region,Australia,185,1.0
Mixed,0,-2251.198923360946,10058.974373997966,Tongariro National Park,New Zealand,487,1.0
Mixed,0,2275.5975673138514,1239.498505813749,Meteora,Greece,527,1.0
Mixed,0,2077.927127993717,6709.33578098194,Mount Taishan,China,507,1.0
Mixed,0,2307.1102460460465,1387.5129848610754,Mount Athos,Greece,526,1.0
Mixed,0,415.21821694784416,7697.831217031392,Rock Islands Southern Lagoon,Palau,1801,1.0
Mixed,0,1698.2309892721773,2030.212285069472,Wadi Rum Protected Area,Jordan,1758,1.0
Mixed,0,-2382.5494978946867,8331.761272770578,Tasmanian Wilderness,Australia,1950,1.0
Mixed,0,1160.6215070052474,6067.416149010035,Trang An Landscape Complex,Viet Nam,2179,1.0
Mixed,0,30.09619973995065,-4170.973593608029,Chiribiquete National Park Â ÂThe Maloca of the JaguarÂ,Colombia,2213,1.0
Mixed,0,-182.61425437968623,2036.3395593919415,Ngorongoro Conservation Area,United Republic of Tanzania,1639,1.0
Mixed,0,976.4155758706877,1252.6448951003447,Ennedi Massif: Natural and Cultural Landscape,Chad,2091,1.0
Mixed,0,1461.0423775835993,515.662015617741,Tassili n'Ajjer,Algeria,198,1.0
Mixed,0,2215.436998825115,1996.757916030919,GÃ¶reme National Park and the Rock Sites of Cappadocia,Turkey,410,1.0
Mixed,0,2969.4349422883784,-5466.663534618279,Pimachiowin Aki,Canada,2214,1.0
Mixed,0,1590.801402685148,5063.64183842185,Khangchendzonga National Park,India,2105,1.0
Mixed,0,2229.4440344443633,82.23058442182477,"Ibiza, Biodiversity and Culture",Spain,481,1.0
Mixed,0,986.4423374745533,-5134.656774221714,Tikal National Park,Guatemala,68,1.0
Mixed,0,2172.878839718388,1668.6438943667356,Hierapolis-Pamukkale,Turkey,564,1.0
Mixed,0,2353.094692767656,1182.9318469285058,Natural and Cultural Heritage of the Ohrid region,Albania,2313,1.0
Mixed,0,1692.7980761360654,5945.540068237918,"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area",China,922,1.0
Mixed,0,-751.5296414709156,-4158.71866280024,Historic Sanctuary of Machu Picchu,Peru,305,1.0
Mixed,0,1728.422872963915,6771.406017801848,Mount Huangshan,China,1933,1.0
Mixed,0,-1318.8689486122694,-2560.2830751469683,Paraty and Ilha Grande Â Culture and Biodiversity,Brazil,2264,1.0
Mixed,0,-444.042291226388,-4426.098967385609,RÃ­o Abiseo National Park,Peru,644,1.0
Mixed,0,1452.39472558169,-9748.63738779259,Papah?naumoku?kea,United States of America,1672,1.0
Mixed,0,-1705.4247927024778,1668.6281698609052,Maloti-Drakensberg Park,Lesotho,1885,1.0
Mixed,0,3312.682816376004,-491.4068023096347,St Kilda,United Kingdom of Great Britain and Northern Ireland,2202,1.0
Mixed,0,1035.7644541477457,-4387.201499293313,Blue and John Crow Mountains ,Jamaica,2015,1.0
Mixed,0,1588.0482131568633,6742.758128045306,Mount Wuyi,China,2245,1.0
Mixed,0,3857.915629561612,1007.4505987857657,Laponian Area,Sweden,916,1.0
Mixed,0,2445.6944127433144,-0.028647889756541162,PyrÃ©nÃ©es - Mont Perdu,France,915,1.0
Mixed,0,-735.2958368935706,7610.789376744575,Kakadu National Park,Australia,1872,1.0
Mixed,0,-28.64788975654116,658.9014644004468,Ecosystem and Relict Cultural Landscape of LopÃ©-Okanda,Gabon,1547,1.0
Mixed,0,1034.3622991003797,-5141.567599967754,"Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche",Mexico,1963,1.0
Natural,0,-1471.5464128417325,-3118.800073842849,IguaÃ§u National Park,Brazil,408,1.0
Natural,0,-1093.394458850335,7947.879550032929,Australian Fossil Mammal Sites (Riversleigh / Naracoorte),Australia,826,1.0
Natural,0,3700.010351984281,-967.2410191435243,VatnajÃ¶kull National Park - dynamic nature of fire and ice,Iceland,2301,1.0
Natural,0,-386.74651171330567,6035.155440134811,Ujung Kulon National Park,Indonesia,722,1.0
Natural,0,-1384.648195885421,-2750.1974166279515,Atlantic Forest South-East Reserves,Brazil,1045,1.0
Natural,0,2162.692859634867,-6852.384245742795,Yosemite National Park,United States of America,347,1.0
Natural,0,2129.3180044701808,554.3206239708077,Ichkeul National Park,Tunisia,11,1.0
Natural,0,3626.997913618059,-1180.4203819226962,Surtsey,Iceland,1532,1.0
Natural,1,-515.662015617741,2142.862153789279,Selous Game Reserve,United Republic of Tanzania,1924,3.0
Natural,0,-133.68996121126042,1980.5243028214772,Serengeti National Park,United Republic of Tanzania,174,1.0
Natural,0,1759.9355516961105,4564.5639588614895,Nanda Devi and Valley of Flowers National Parks  ,India,382,1.0
Natural,0,1731.2556399643827,3371.2200045731647,Lut Desert,Iran (Islamic Republic of),2095,1.0
Natural,0,-1104.8536149420277,1312.0733508495853,Okavango Delta,Botswana,1976,1.0
Natural,0,2221.0708928246368,4142.787253189001,Tajik National Park (Mountains of the Pamirs),Tajikistan,1907,1.0
Natural,0,878.5350948813306,5667.507714488324,Thungyai-Huai Kha Khaeng Wildlife Sanctuaries,Thailand,699,1.0
Natural,0,-802.467180561843,-2732.1269643256355,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,Brazil,1208,1.0
Natural,0,-906.387400653696,1684.957467274235,"Mana Pools National Park, Sapi and Chewore Safari Areas",Zimbabwe,339,1.0
Natural,0,716.1972439135291,3084.4227971190217,Socotra Archipelago,Yemen,1548,1.0
Natural,0,-896.6789493797384,8305.978171989693,Wet Tropics of Queensland,Australia,565,1.0
Natural,0,-1026.9999187556293,1481.4047246647535,Mosi-oa-Tunya / Victoria Falls,Zimbabwe,593,1.0
Natural,0,821.0485204224698,5847.034299310051,Dong Phayayen-Khao Yai Forest Complex,Thailand,698,1.0
Natural,0,1843.014241195134,-5980.7244495973855,Carlsbad Caverns National Park,United States of America,852,1.0
Natural,0,-945.3803619658584,-2248.859345888481,Discovery Coast Atlantic Forest Reserves,Brazil,1044,1.0
Natural,0,1823.915647831211,4445.197560554728,Great Himalayan National Park Conservation Area,India,2011,1.0
Natural,0,1004.8088177150987,6082.018615038081,Phong Nha-Ke Bang National Park,Viet Nam,2059,1.0
Natural,0,-1047.716990310285,8462.586634082258,Great Barrier Reef,Australia,172,1.0
Natural,0,959.7043068441291,-4988.075071252106,Belize Barrier Reef Reserve System,Belize,900,1.0
Natural,0,-175.7072481593842,2140.9524854581077,Kilimanjaro National Park,United Republic of Tanzania,466,1.0
Natural,0,1257.642360312157,5109.82841192246,The Sundarbans,Bangladesh,943,1.0
Natural,0,-2864.7889756541163,-4196.883763696754,Los Glaciares National Park,Argentina,160,1.0
Natural,0,-1396.107160804016,-7352.9583708264645,Henderson Island,United Kingdom of Great Britain and Northern Ireland,566,1.0
Natural,0,-1618.6057712445754,8597.231715938004,Gondwana Rainforests of Australia,Australia,422,1.0
Natural,0,-272.154952687141,7897.268085233916,Lorentz National Park,Indonesia,1118,1.0
Natural,1,-143.23944878270584,5815.521620577856,Tropical Rainforest Heritage of Sumatra,Indonesia,1344,3.0
Natural,0,2670.731353544715,696.8917493190286,The Dolomites,Italy,1609,1.0
Natural,0,-2455.2845803182145,-4118.008101787863,Los Alerces National Park,Argentina,2172,1.0
Natural,0,2068.425386714214,-6422.315759156494,Grand Canyon National Park,United States of America,81,1.0
Natural,0,2163.2658174930234,859.2457067664343,Mount Etna,Italy,1910,1.0
Natural,0,2905.214331454106,-171.30801455275866,Dorset and East Devon Coast,United Kingdom of Great Britain and Northern Ireland,1202,1.0
Natural,0,2735.77797859284,-7073.100319549396,Olympic National Park,United States of America,169,1.0
Natural,0,2130.670885021116,-4933.341686768437,Mammoth Cave National Park,United States of America,168,1.0
Natural,0,2370.549215440207,-7104.565253708522,Redwood National and State Parks,United States of America,147,1.0
Natural,0,3165.5918180977983,-371.57904564938036,Giant's Causeway and Causeway Coast,United Kingdom of Great Britain and Northern Ireland,2178,1.0
Natural,0,-1718.8733853924698,-3896.1130068895977,Ischigualasto / Talampaya Natural Parks,Argentina,1130,1.0
Natural,1,1464.1618142135526,-4640.7512391973105,Everglades National Park,United States of America,82,3.0
Natural,0,2547.402442788168,-6349.9640468043945,Yellowstone National Park,United States of America,31,1.0
Natural,0,-489.4967519875016,6846.240608381679,Komodo National Park,Indonesia,723,1.0
Natural,0,-3128.0471668950963,9104.044719266312,Macquarie Island,Australia,747,1.0
Natural,0,2039.331863562649,-4780.50519491729,Great Smoky Mountains National Park,United States of America,289,1.0
Natural,0,-817.4199787059063,-3487.4033040155427,Noel Kempff Mercado National Park,Bolivia (Plurinational State of),1131,1.0
Natural,0,-2435.0706293059993,-3666.929888837269,PenÃ­nsula ValdÃ©s,Argentina,1092,1.0
Natural,0,1111.5858688457388,-8887.92821885873,Hawaii Volcanoes National Park,United States of America,472,1.0
Natural,0,-1002.6761414789406,7362.507667431078,Purnululu National Park,Australia,1272,1.0
Natural,0,2205.192004088696,856.3188471700787,Isole Eolie (Aeolian Islands),Italy,1061,1.0
Natural,0,680.9125930319657,142.53916703437469,W-Arly-Pendjari Complex,Benin,2129,1.0
Natural,0,1197.4817918234205,6136.377985851117,Ha Long Bay,Viet Nam,796,1.0
Natural,0,-1930.8677695908746,8594.366926962348,Greater Blue Mountains Area,Australia,1071,1.0
Natural,0,2144.092421498105,3192.7659330825813,Hyrcanian Forests,Iran (Islamic Republic of),2273,1.0
Natural,0,-1444.808573579212,8773.893700860148,Fraser Island,Australia,748,1.0
Natural,0,1257.3558814145915,5093.356066107395,Sundarbans National Park,India,524,1.0
Natural,0,1556.0897096617414,4440.916292523803,Keoladeo National Park,India,387,1.0
Natural,0,-1462.0768849683445,-3101.6115307838704,Iguazu National Park,Argentina,340,1.0
Natural,0,1531.2297074871249,5215.666640319149,Manas Wildlife Sanctuary,India,385,1.0
Natural,0,-1808.5731115737094,9115.090067860554,Lord Howe Island Group,Australia,206,1.0
Natural,0,-2310.4363932434107,-568.8675130869954,Gough and Inaccessible Islands,United Kingdom of Great Britain and Northern Ireland,874,1.0
Natural,0,488.71708375100985,4426.083051890028,Western Ghats,India,1921,1.0
Natural,0,-3042.4058921446717,4211.23979421155,Heard and McDonald Islands,Australia,683,1.0
Natural,0,1527.8874538731811,5352.380736371427,Kaziranga National Park,India,384,1.0
Natural,0,305.57729975050734,-3523.690440054563,Canaima National Park,Venezuela (Bolivarian Republic of),829,1.0
Natural,0,-61.91127288821208,1699.4723978932293,Bwindi Impenetrable National Park,Uganda,806,1.0
Natural,0,12.811972912531376,1714.528455637047,Rwenzori Mountains National Park,Uganda,808,1.0
Natural,0,3021.0632142760487,1374.0164547003144,Bia?owie?a Forest,Belarus,2005,1.0
Natural,0,-1460.2466028044778,6499.41041040711,"Shark Bay, Western Australia",Australia,684,1.0
Natural,0,-1292.7360252639196,6520.8485818794825,Ningaloo Coast,Australia,1763,1.0
Natural,0,1602.2925169016107,4979.751522567295,Sagarmatha National Park,Nepal,132,1.0
Natural,0,-1015.0904180260403,-3287.8226234064423,Pantanal Conservation Area,Brazil,1164,1.0
Natural,1,229.18311805232932,1675.901550757658,Garamba National Park,Democratic Republic of the Congo,149,3.0
Natural,0,515.662015617741,-229.18311805232932,ComoÃ© National Park,CÃ´te d'Ivoire,252,1.0
Natural,0,329.4507322002233,-439.2678339195629,TaÃ¯ National Park,CÃ´te d'Ivoire,216,1.0
Natural,1,435.6301248782773,-480.7671670208883,Mount Nimba Strict Nature Reserve,CÃ´te d'Ivoire,173,3.0
Natural,0,1592.3769092990772,-6544.769697148875,Whale Sanctuary of El Vizcaino,Mexico,652,1.0
Natural,0,1110.583001909314,-5030.092167405283,Sian Ka'an,Mexico,473,1.0
Natural,0,3066.9634998631145,490.2290557110194,Wadden Sea,Germany,1967,1.0
Natural,0,1171.6986910425335,-4297.183463481174,Alejandro de Humboldt National Park,Cuba,989,1.0
Natural,0,1877.3917089029835,-974.0282517223995,Laurisilva of Madeira,Portugal,1090,1.0
Natural,0,1139.2308916658549,-4448.06215854636,Desembarco del Granma National Park,Cuba,1041,1.0
Natural,0,1159.3640556289574,-922.9714096404966,Banc d'Arguin National Park,Mauritania,590,1.0
Natural,0,1917.6260783262649,7260.537095387645,Jeju Volcanic Island and Lava Tubes,Republic of Korea,2314,1.0
Natural,0,2571.3073879166154,894.6415114602531,Plitvice Lakes National Park,Croatia,106,1.0
Natural,0,621.6592077169432,-4905.473656169384,Area de ConservaciÃ³n Guanacaste,Costa Rica,1083,1.0
Natural,1,52.52113123942405,1671.126902655887,Virunga National Park,Democratic Republic of the Congo,67,3.0
Natural,0,538.9861725087595,-4752.043516444167,Talamanca Range-La Amistad Reserves / La Amistad National Park,Costa Rica,226,1.0
Natural,0,236.82236433480858,6584.240186697642,Gunung Mulu National Park,Malaysia,1183,1.0
Natural,0,2583.0845353955297,1690.2254956359286,Danube Delta,Romania,695,1.0
Natural,0,149.51015353798002,948.4838833580603,Sangha Trinational,Congo,1920,1.0
Natural,0,358.09862195676453,6674.958313274091,Kinabalu Park,Malaysia,1182,1.0
Natural,0,-804.0505815143234,1998.6675843620899,Lake Malawi National Park,Malawi,323,1.0
Natural,0,3956.098504938386,5394.859190494214,Putorana Plateau,Russian Federation,1644,1.0
Natural,0,2860.791003482375,6613.390815085875,Landscapes of Dauria,Russian Federation,2150,1.0
Natural,0,3475.9439571289045,7276.563998161455,Lena Pillars Nature Park,Russian Federation,2116,1.0
Natural,0,-1069.5214085634684,2563.9861332104333,Tsingy de Bemaraha Strict Nature Reserve,Madagascar,576,1.0
Natural,0,439.2676429527298,-4411.775022507339,Los KatÃ­os National Park,Colombia,841,1.0
Natural,0,227.27325873713642,-4676.290537922249,Malpelo Fauna and Flora Sanctuary,Colombia,1393,1.0
Natural,0,4078.8228816227556,-10296.92693196114,Natural System of Wrangel Island Reserve,Russian Federation,1194,1.0
Natural,0,2674.757973600483,7830.104890234431,Central Sikhote-Alin,Russian Federation,2211,1.0
Natural,1,-828.4810562635879,2847.7434812489746,Rainforests of the Atsinanana,Madagascar,1434,3.0
Natural,0,317.0366466199569,-4988.552536463354,Cocos Island National Park,Costa Rica,969,1.0
Natural,1,114.59155902616465,1632.9297161228465,Okapi Wildlife Reserve,Democratic Republic of the Congo,849,3.0
Natural,1,-114.59155902616465,1203.2113697747286,Salonga National Park,Democratic Republic of the Congo,314,3.0
Natural,1,-143.23944878270584,1647.2536610011166,Kahuzi-Biega National Park,Democratic Republic of the Congo,150,3.0
Natural,0,-2829.2862824979698,3973.623055727328,French Austral Lands and Seas,France,2300,1.0
Natural,0,-1425.821388678636,882.8006383433983,Namib Sand Sea,Namibia,1915,1.0
Natural,0,3626.822843178111,1220.4001036286536,High Coast / Kvarken Archipelago,Finland,1050,1.0
Natural,0,2425.0550084825777,494.39573210270316,"Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve",France,288,1.0
Natural,0,-2580.3743178279306,9586.707545800282,Te Wahipounamu Â South West New Zealand,New Zealand,648,1.0
